,hotel,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival,lodgings
16730,City Hotel,No,86,0,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,2,No Deposit,12,0,Transient-Party,87.5,0,0,Check-Out,26/09/2018,24/09/2018,2
16731,City Hotel,No,86,0,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,12,0,Transient-Party,87.5,0,0,Check-Out,26/09/2018,24/09/2018,2
16732,City Hotel,No,86,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,0,Transient-Party,105,0,0,Check-Out,26/09/2018,24/09/2018,2
16733,City Hotel,No,86,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,0,Transient-Party,105,0,0,Check-Out,26/09/2018,24/09/2018,2
16734,City Hotel,No,86,0,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,12,0,Transient-Party,87.5,0,0,Check-Out,26/09/2018,24/09/2018,2
16735,City Hotel,No,51,0,3,2,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13,0,Contract,121.2,0,0,Check-Out,27/09/2018,24/09/2018,3
16736,City Hotel,No,63,2,4,1,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13,0,Contract,118.43,0,0,Check-Out,30/09/2018,24/09/2018,6
16737,City Hotel,No,29,2,4,1,0,BB,AGO,Direct,Direct,0,0,0,A,D,0,No Deposit,14,0,Transient,170,0,1,Check-Out,30/09/2018,24/09/2018,6
16738,City Hotel,No,29,2,5,1,0,BB,AGO,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,170,0,1,Check-Out,01/10/2018,24/09/2018,7
16739,City Hotel,No,29,2,5,2,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,170,0,1,Check-Out,01/10/2018,24/09/2018,7
16740,City Hotel,No,56,0,0,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,K,1,No Deposit,44,0,Transient-Party,0,0,0,Check-Out,25/09/2018,25/09/2018,0
16741,City Hotel,No,2,0,0,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,0,0,0,Check-Out,25/09/2018,25/09/2018,0
16742,City Hotel,No,64,0,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,G,1,No Deposit,9,0,Contract,190,0,1,Check-Out,27/09/2018,25/09/2018,2
16743,City Hotel,No,56,1,2,2,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,28/09/2018,25/09/2018,3
16744,City Hotel,No,77,1,2,2,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,13,0,Transient,136,0,0,Check-Out,28/09/2018,25/09/2018,3
16745,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16746,City Hotel,No,56,2,2,1,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16747,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16748,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16749,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16750,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16751,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16752,City Hotel,No,56,2,2,2,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16753,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16754,City Hotel,No,56,2,2,2,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16755,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16756,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16757,City Hotel,No,56,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16758,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16759,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16760,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16761,City Hotel,No,56,2,2,3,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,G,1,No Deposit,44,0,Transient-Party,185,0,1,Check-Out,29/09/2018,25/09/2018,4
16762,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16763,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16764,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16765,City Hotel,No,56,2,2,2,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16766,City Hotel,No,56,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16767,City Hotel,No,56,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16768,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16769,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16770,City Hotel,No,56,2,2,2,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16771,City Hotel,No,56,2,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16772,City Hotel,No,56,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,44,0,Transient-Party,185,0,0,Check-Out,29/09/2018,25/09/2018,4
16773,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16774,City Hotel,No,65,2,3,1,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,130.9,0,2,Check-Out,30/09/2018,25/09/2018,5
16775,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16776,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16777,City Hotel,No,192,2,3,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,0,Transient-Party,0,0,0,Check-Out,30/09/2018,25/09/2018,5
16778,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16779,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16780,City Hotel,No,192,2,3,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16781,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16782,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16783,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16784,City Hotel,No,65,2,3,1,0,BB,SVN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,118.14,0,1,Check-Out,30/09/2018,25/09/2018,5
16785,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16786,City Hotel,No,65,2,3,1,0,BB,SVN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,118.14,0,1,Check-Out,30/09/2018,25/09/2018,5
16787,City Hotel,No,192,2,3,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,0,Transient-Party,86,0,0,Check-Out,30/09/2018,25/09/2018,5
16788,City Hotel,No,192,2,3,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient-Party,102,0,0,Check-Out,30/09/2018,25/09/2018,5
16789,City Hotel,No,65,2,3,1,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,130.9,0,2,Check-Out,30/09/2018,25/09/2018,5
16790,City Hotel,No,35,1,1,2,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,200,0,1,Check-Out,28/09/2018,26/09/2018,2
16791,City Hotel,No,18,2,2,1,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14,0,Transient,190,0,0,Check-Out,30/09/2018,26/09/2018,4
16792,City Hotel,No,65,2,2,2,0,BB,GRC,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,13,0,Contract,129.2,0,0,Check-Out,30/09/2018,26/09/2018,4
16793,City Hotel,No,35,2,4,2,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,166.58,0,2,Check-Out,02/10/2018,26/09/2018,6
16794,City Hotel,No,35,2,4,2,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,166.58,0,2,Check-Out,02/10/2018,26/09/2018,6
16795,City Hotel,No,169,2,2,2,0,BB,SVK,Direct,Direct,0,0,0,A,A,1,No Deposit,14,0,Transient,163,0,0,Check-Out,01/10/2018,27/09/2018,4
16796,City Hotel,No,62,4,5,2,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,131.51,0,3,Check-Out,06/10/2018,27/09/2018,9
16797,City Hotel,No,193,1,3,2,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,149.81,0,1,Check-Out,02/10/2018,28/09/2018,4
16798,City Hotel,No,27,1,3,2,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,149.88,0,0,Check-Out,02/10/2018,28/09/2018,4
16799,City Hotel,No,19,1,4,2,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,146.8,1,2,Check-Out,03/10/2018,28/09/2018,5
16800,City Hotel,No,4,1,2,1,0,BB,FRA,Corporate,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,95,0,1,Check-Out,01/10/2018,28/09/2018,3
16801,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16802,City Hotel,No,68,0,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16803,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16804,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16805,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16806,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16807,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16808,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16809,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16810,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16811,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16812,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16813,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16814,City Hotel,No,68,0,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,20,0,Transient-Party,0,0,0,Check-Out,01/10/2018,28/09/2018,2
16815,City Hotel,No,68,0,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16816,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16817,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16818,City Hotel,No,68,0,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,20,0,Transient-Party,49.5,0,0,Check-Out,01/10/2018,28/09/2018,2
16819,City Hotel,No,68,0,2,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,20,0,Transient-Party,65,0,0,Check-Out,01/10/2018,28/09/2018,2
16820,City Hotel,No,28,0,3,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,133.17,0,0,Check-Out,02/10/2018,28/09/2018,3
16821,City Hotel,No,28,0,4,2,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,96.36,0,1,Check-Out,03/10/2018,28/09/2018,4
16822,City Hotel,No,35,0,4,2,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,0,Transient,92.33,0,1,Check-Out,03/10/2018,28/09/2018,4
16823,City Hotel,No,0,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,26,0,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16824,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16825,City Hotel,No,83,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16826,City Hotel,No,83,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16827,City Hotel,No,83,0,1,1,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26,77,Transient-Party,90.6,0,0,Check-Out,01/10/2018,30/09/2018,1
16828,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16829,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16830,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16831,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16832,City Hotel,No,83,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16833,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16834,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16835,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16836,City Hotel,No,42,0,1,2,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,0,Transient,86.4,0,1,Check-Out,01/10/2018,30/09/2018,1
16837,City Hotel,No,83,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26,77,Transient-Party,56.1,0,0,Check-Out,01/10/2018,30/09/2018,1
16838,City Hotel,No,83,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16839,City Hotel,No,83,0,1,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16840,City Hotel,No,69,0,1,2,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,13,0,Contract,71.4,0,0,Check-Out,01/10/2018,30/09/2018,1
16841,City Hotel,No,4,0,1,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,26,0,Transient-Party,90.6,0,0,Check-Out,01/10/2018,30/09/2018,1
16842,City Hotel,No,83,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16843,City Hotel,No,83,0,1,2,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,77,Transient-Party,112.2,0,0,Check-Out,01/10/2018,30/09/2018,1
16844,City Hotel,No,83,0,1,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26,77,Transient-Party,90.6,0,0,Check-Out,01/10/2018,30/09/2018,1
16845,City Hotel,No,21,0,2,2,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,0,Transient,105,0,0,Check-Out,02/10/2018,30/09/2018,2
16846,City Hotel,No,29,0,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,90.25,0,2,Check-Out,02/10/2018,30/09/2018,2
16847,City Hotel,No,29,0,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,90.25,0,2,Check-Out,02/10/2018,30/09/2018,2
16848,City Hotel,No,85,0,3,2,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,80,Transient-Party,125,0,0,Check-Out,03/10/2018,30/09/2018,3
16849,City Hotel,No,23,0,3,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,0,Contract,111.33,0,1,Check-Out,03/10/2018,30/09/2018,3
16850,City Hotel,No,85,0,3,2,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,80,Transient-Party,125,0,0,Check-Out,03/10/2018,30/09/2018,3
16851,City Hotel,No,85,0,3,2,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,80,Transient-Party,125,0,0,Check-Out,03/10/2018,30/09/2018,3
16852,City Hotel,No,85,0,3,2,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,80,Transient-Party,125,0,0,Check-Out,03/10/2018,30/09/2018,3
16853,City Hotel,No,85,0,3,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,31,80,Transient-Party,100,0,0,Check-Out,03/10/2018,30/09/2018,3
16854,City Hotel,No,85,0,3,1,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,31,80,Transient-Party,100,0,0,Check-Out,03/10/2018,30/09/2018,3
16855,City Hotel,No,23,0,4,2,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,0,Transient,116.03,0,1,Check-Out,04/10/2018,30/09/2018,4
16856,City Hotel,No,152,0,4,2,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,0,Transient,84.52,0,0,Check-Out,04/10/2018,30/09/2018,4
16857,City Hotel,No,40,1,4,2,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,75.53,1,1,Check-Out,05/10/2018,30/09/2018,5
16858,City Hotel,No,51,2,6,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,69.12,0,1,Check-Out,08/10/2018,30/09/2018,8
16859,City Hotel,No,85,0,3,2,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,31,80,Transient-Party,125,0,0,Check-Out,03/10/2018,30/09/2018,3
16860,City Hotel,No,41,0,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,103.05,0,0,Check-Out,03/10/2018,01/10/2018,2
16861,City Hotel,No,22,0,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Transient,88.17,0,1,Check-Out,03/10/2018,01/10/2018,2
16862,City Hotel,No,33,0,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Group,79.35,0,1,Check-Out,03/10/2018,01/10/2018,2
16863,City Hotel,No,33,0,2,2,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,0,Group,79.35,0,1,Check-Out,03/10/2018,01/10/2018,2
16864,City Hotel,No,22,0,3,2,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,127,0,1,Check-Out,04/10/2018,01/10/2018,3
16865,City Hotel,No,48,0,3,2,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Contract,105.9,0,1,Check-Out,04/10/2018,01/10/2018,3
16866,City Hotel,No,47,1,3,2,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,103.05,0,1,Check-Out,05/10/2018,01/10/2018,4
16867,City Hotel,No,47,1,3,2,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,0,Transient,103.05,0,2,Check-Out,05/10/2018,01/10/2018,4
16868,City Hotel,No,3,1,3,2,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,Transient,54.75,0,1,Check-Out,05/10/2018,01/10/2018,4
16869,City Hotel,No,38,2,3,1,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,0,Transient,58,0,1,Check-Out,06/10/2018,01/10/2018,5
